GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "30000","Montana",7,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",59850,76984,77052,72337,68763,66365
 "30000","Montana",7,SAOVA,"Thousands of dollars",4,"  Mining",3525,2977,2378,1719,1608,3315
 "30000","Montana",7,SAOVA,"Thousands of dollars",5,"  Utilities",3,3,3,3,3,3
 "30000","Montana",7,SAOVA,"Thousands of dollars",6,"  Construction",14386,17828,15616,17001,19791,21433
 "30000","Montana",7,SAOVA,"Thousands of dollars",7,"  Manufacturing",261742,238567,230526,208360,160959,194459
 "30000","Montana",7,SAOVA,"Thousands of dollars",8,"   Durable goods",28626,31524,29341,31337,35192,41485
 "30000","Montana",7,SAOVA,"Thousands of dollars",9,"   Nondurable goods",233116,207044,201185,177023,125767,152974
 "30000","Montana",7,SAOVA,"Thousands of dollars",10,"  Wholesale trade",170345,179222,185447,209122,198141,196837
 "30000","Montana",7,SAOVA,"Thousands of dollars",11,"  Retail trade",430429,464155,475374,497073,492101,518297
 "30000","Montana",7,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",125465,137462,140203,178664,155037,192997
 "30000","Montana",7,SAOVA,"Thousands of dollars",13,"  Information",2407,2585,2568,2672,2732,2824
 "30000","Montana",7,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",107085,117458,110661,126381,129099,140878
 "30000","Montana",7,SAOVA,"Thousands of dollars",15,"   Finance and insurance",17634,15284,18627,20091,20490,19776
 "30000","Montana",7,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",89450,102174,92034,106290,108609,121102
 "30000","Montana",7,SAOVA,"Thousands of dollars",17,"  Professional and business services",22301,22070,23778,26187,27800,30745
 "30000","Montana",7,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",11069,11105,11928,12387,12839,13588
 "30000","Montana",7,SAOVA,"Thousands of dollars",19,"   Educational services",9343,9433,10194,10519,10923,11526
 "30000","Montana",7,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",1726,1672,1734,1868,1916,2062
 "30000","Montana",7,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",581354,620627,644230,710325,737718,846942
 "30000","Montana",7,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",270038,268662,285759,297072,319619,337060
 "30000","Montana",7,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",311317,351965,358471,413253,418099,509882
 "30000","Montana",7,SAOVA,"Thousands of dollars",24,"  Other services, except government",13440,13635,14362,15071,16082,17274
 "30000","Montana",7,SAOVA,"Thousands of dollars",25," Government",115317,122269,123236,125362,130753,135754
 "30000","Montana",7,SAOVA,"Thousands of dollars",26,"  Federal",59629,63397,62294,62164,67222,70176
 "30000","Montana",7,SAOVA,"Thousands of dollars",27,"  State and local",55688,58873,60943,63198,63531,65577
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",1,"All Industries",1984716,2037836,2038786,2137538,2179843,2273407
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",2," Private Industries",1876899,1922184,1915978,2006991,2046664,2135018
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",103490,105741,108133,100118,95184,96776
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",4,"  Mining",27,24,25,17,15,18
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",5,"  Utilities",12,14,12,15,17,18
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",6,"  Construction",45349,42109,43215,41318,44182,47027
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",7,"  Manufacturing",309809,338476,326063,335533,353754,416639
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",8,"   Durable goods",190050,214685,196513,197991,202986,254749
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",9,"   Nondurable goods",119758,123791,129550,137542,150768,161890
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",10,"  Wholesale trade",226544,225675,241964,249590,247395,247731
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",11,"  Retail trade",497178,519761,497060,516411,518313,546354
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",134899,135365,137422,138070,134763,135448
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",13,"  Information",4700,4913,4990,5602,6026,6737
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",55756,56308,56599,62765,66844,70117
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",15,"   Finance and insurance",17476,15784,19635,21809,21902,21578
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",38280,40524,36965,40956,44942,48539
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",17,"  Professional and business services",68366,65794,68181,72458,74076,81496
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",17360,17421,18530,19134,20110,20877
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",19,"   Educational services",14040,14314,15367,15809,16683,17428
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",3319,3108,3163,3325,3428,3449
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",387309,384259,386648,438133,457491,436349
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",144278,146662,155571,160781,172178,181077
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",243031,237597,231076,277352,285313,255271
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",24,"  Other services, except government",26101,26322,27136,27826,28494,29432
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",25," Government",107817,115652,122807,130547,133179,138389
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",26,"  Federal",8327,8899,9061,8586,8775,8601
 "31000","Nebraska",4,SAOVA,"Thousands of dollars",27,"  State and local",99491,106753,113746,121961,124405,129787
 "32000","Nevada",8,SAOVA,"Thousands of dollars",1,"All Industries",3639990,3687553,3806420,4051605,4282503,4462542
 "32000","Nevada",8,SAOVA,"Thousands of dollars",2," Private Industries",3296709,3325219,3424156,3647137,3861713,4020274
 "32000","Nevada",8,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",8069,8834,9365,9296,8725,9082
 "32000","Nevada",8,SAOVA,"Thousands of dollars",4,"  Mining",576,479,481,356,327,448
 "32000","Nevada",8,SAOVA,"Thousands of dollars",5,"  Utilities",34,35,31,37,43,45
 "32000","Nevada",8,SAOVA,"Thousands of dollars",6,"  Construction",96869,93541,136072,108034,103436,112534
 "32000","Nevada",8,SAOVA,"Thousands of dollars",7,"  Manufacturing",75119,79966,82060,85595,88986,93084
 "32000","Nevada",8,SAOVA,"Thousands of dollars",8,"   Durable goods",43856,46313,46631,48252,52044,56563
 "32000","Nevada",8,SAOVA,"Thousands of dollars",9,"   Nondurable goods",31263,33653,35430,37343,36942,36521
 "32000","Nevada",8,SAOVA,"Thousands of dollars",10,"  Wholesale trade",220513,215074,229133,260397,267721,271707
 "32000","Nevada",8,SAOVA,"Thousands of dollars",11,"  Retail trade",953031,993070,985652,1026722,1045607,1079368
 "32000","Nevada",8,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",584418,611546,662879,738851,797127,849044
 "32000","Nevada",8,SAOVA,"Thousands of dollars",13,"  Information",7508,8147,8498,9403,10719,11957
 "32000","Nevada",8,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",201914,226950,188330,199721,215406,218216
 "32000","Nevada",8,SAOVA,"Thousands of dollars",15,"   Finance and insurance",34229,30839,36836,40884,41961,40916
 "32000","Nevada",8,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",167685,196111,151493,158837,173445,177299
 "32000","Nevada",8,SAOVA,"Thousands of dollars",17,"  Professional and business services",71378,67574,68781,71430,72559,81389
 "32000","Nevada",8,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",22878,21414,22590,24019,25971,27362
 "32000","Nevada",8,SAOVA,"Thousands of dollars",19,"   Educational services",17318,16390,17475,18443,19851,20937
 "32000","Nevada",8,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",5560,5024,5115,5576,6120,6425
 "32000","Nevada",8,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1016305,960181,990319,1071384,1181173,1219688
 "32000","Nevada",8,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",431148,431478,458198,460840,502428,536725
 "32000","Nevada",8,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",585157,528702,532121,610545,678745,682962
 "32000","Nevada",8,SAOVA,"Thousands of dollars",24,"  Other services, except government",38098,38409,39964,41890,43911,46351
 "32000","Nevada",8,SAOVA,"Thousands of dollars",25," Government",343281,362334,382263,404468,420790,442268
 "32000","Nevada",8,SAOVA,"Thousands of dollars",26,"  Federal",58501,62492,59109,58738,62414,63755
 "32000","Nevada",8,SAOVA,"Thousands of dollars",27,"  State and local",284781,299841,323154,345731,358376,378513
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",1,"All Industries",2300799,2379664,2362697,2585105,2600766,2710336
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",2," Private Industries",2241101,2313961,2292338,2509501,2523747,2629758
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",7588,10064,9955,10343,8895,8578
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",4,"  Mining",7,6,5,4,4,6
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",5,"  Utilities",5,5,4,5,6,6
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",6,"  Construction",10145,12101,13234,13727,15854,17520
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",7,"  Manufacturing",201809,255709,221071,241667,246331,317346
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",8,"   Durable goods",166702,219270,184127,202849,205214,274293
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",9,"   Nondurable goods",35107,36440,36944,38818,41117,43053
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",10,"  Wholesale trade",171732,167483,174434,229333,179161,179318
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",11,"  Retail trade",679604,704727,708129,735868,739598,757303
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",67743,62554,59735,64740,70058,71262
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",13,"  Information",4842,5017,5049,5578,5805,6190
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",278577,270827,231414,272418,291759,294166
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",15,"   Finance and insurance",30306,26778,32704,35685,35585,33363
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",248271,244049,198710,236732,256174,260803
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",17,"  Professional and business services",20457,20103,21254,23347,24605,27660
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",21034,21063,22378,22602,23484,24315
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",19,"   Educational services",18124,18362,19578,19671,20472,21254
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",2910,2701,2800,2931,3012,3061
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",750954,757603,798312,862285,890318,897432
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",253726,253439,265113,269336,281596,294782
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",497228,504164,533199,592948,608722,602650
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",24,"  Other services, except government",26604,26701,27362,27584,27870,28656
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",25," Government",59698,65703,70358,75604,77019,80577
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",26,"  Federal",4800,5173,5226,5048,4980,4902
 "33000","New Hampshire",1,SAOVA,"Thousands of dollars",27,"  State and local",54897,60530,65132,70555,72039,75676
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",1,"All Industries",10036876,9998758,10388895,10837646,11243194,11222802
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",2," Private Industries",9615205,9557786,9937229,10381506,10782412,10744273
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",68113,78937,74270,79501,70656,73248
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",4,"  Mining",76,78,79,62,55,70
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",5,"  Utilities",26,27,24,26,29,27
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",6,"  Construction",111410,119374,121916,134358,157721,169496
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",7,"  Manufacturing",898098,875640,905834,902716,905156,901545
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",8,"   Durable goods",192654,185776,186677,191412,192836,200222
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",9,"   Nondurable goods",705444,689863,719157,711304,712320,701324
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",10,"  Wholesale trade",1019954,1014012,1058112,1120287,1087577,1068301
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",11,"  Retail trade",2560228,2623684,2662583,2722749,2741379,2736368
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",1164890,1179249,1302214,1373705,1469021,1468550
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",13,"  Information",53039,56477,56203,59637,62230,65049
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",849157,845874,780144,869188,940091,903195
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",15,"   Finance and insurance",133712,119065,145720,162778,165889,161404
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",715444,726809,634424,706410,774202,741792
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",17,"  Professional and business services",240152,225798,229370,236175,236810,259771
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",107134,106375,113897,115417,118802,121044
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",19,"   Educational services",91039,91397,98084,98700,101064,103128
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",16095,14978,15813,16717,17738,17916
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",2394162,2280481,2473910,2603172,2825286,2808399
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",1166937,1177055,1252367,1277361,1369525,1460630
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1227225,1103427,1221543,1325811,1455762,1347769
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",24,"  Other services, except government",148767,151780,158673,164513,167597,169208
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",25," Government",421670,440972,451665,456140,460782,478529
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",26,"  Federal",55069,59906,53234,49842,48754,47661
 "34000","New Jersey",2,SAOVA,"Thousands of dollars",27,"  State and local",366601,381066,398432,406298,412028,430868
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",1,"All Industries",2078408,2159564,2163900,2280052,2269033,2314310
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",2," Private Industries",1871893,1940113,1930851,2037203,2020583,2054069
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",33043,39127,39381,36928,35079,36229
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",4,"  Mining",8623,8320,8006,5929,5282,7048
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",5,"  Utilities",5,5,5,5,6,6
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",6,"  Construction",41485,37600,42921,40963,41296,43454
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",7,"  Manufacturing",161204,153280,149092,138054,104598,122001
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",8,"   Durable goods",13277,13075,13173,13334,12463,13867
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",9,"   Nondurable goods",147927,140205,135920,124720,92134,108134
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",10,"  Wholesale trade",99605,98527,101314,106558,102168,101583
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",11,"  Retail trade",568316,593926,579503,600858,603931,617224
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",76335,76131,78955,81622,84356,85202
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",13,"  Information",5508,6084,6196,6475,6678,7248
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",154658,170939,148199,155600,166879,185928
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",15,"   Finance and insurance",30430,26924,33961,38656,40798,40147
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",124228,144015,114238,116944,126080,145781
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",17,"  Professional and business services",28311,27564,29232,31028,31866,34242
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",16170,15834,16766,17460,18427,19606
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",19,"   Educational services",13167,12993,13881,14385,15242,16327
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",3003,2841,2885,3076,3185,3279
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",658545,692607,710527,794487,798376,772027
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",142353,141575,149488,154472,166353,176106
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",516192,551033,561038,640015,632024,595921
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",24,"  Other services, except government",20085,20169,20753,21235,21641,22273
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",25," Government",206515,219450,233049,242850,248450,260241
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",26,"  Federal",38055,40565,40897,39823,42208,43330
 "35000","New Mexico",6,SAOVA,"Thousands of dollars",27,"  State and local",168459,178885,192152,203027,206242,216911
 "36000","New York",2,SAOVA,"Thousands of dollars",1,"All Industries",22665105,23298035,23916944,25410720,26586102,26299866
 "36000","New York",2,SAOVA,"Thousands of dollars",2," Private Industries",21360182,21823032,22343231,23700361,24811500,24434332
 "36000","New York",2,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",183290,210740,202833,196259,167824,166740
 "36000","New York",2,SAOVA,"Thousands of dollars",4,"  Mining",528,496,574,519,582,762
 "36000","New York",2,SAOVA,"Thousands of dollars",5,"  Utilities",54,57,50,57,63,62
 "36000","New York",2,SAOVA,"Thousands of dollars",6,"  Construction",485705,447267,474995,524171,568684,603211
 "36000","New York",2,SAOVA,"Thousands of dollars",7,"  Manufacturing",1575405,1624225,1682696,1769023,1685668,1687444
 "36000","New York",2,SAOVA,"Thousands of dollars",8,"   Durable goods",382739,417461,410040,465696,407883,448336
 "36000","New York",2,SAOVA,"Thousands of dollars",9,"   Nondurable goods",1192666,1206763,1272656,1303326,1277785,1239108
 "36000","New York",2,SAOVA,"Thousands of dollars",10,"  Wholesale trade",3188236,3092990,3204961,3454158,3289820,3141033
 "36000","New York",2,SAOVA,"Thousands of dollars",11,"  Retail trade",5083258,5378239,5330087,5461919,5622773,5635691
 "36000","New York",2,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",2323436,2499471,2732325,3045515,3453722,3257456
 "36000","New York",2,SAOVA,"Thousands of dollars",13,"  Information",153549,157409,156631,162809,178636,189070
 "36000","New York",2,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",1640001,1679048,1441190,1666810,1753233,1745373
 "36000","New York",2,SAOVA,"Thousands of dollars",15,"   Finance and insurance",310535,271185,319775,329958,318222,299441
 "36000","New York",2,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",1329466,1407863,1121416,1336852,1435011,1445932
 "36000","New York",2,SAOVA,"Thousands of dollars",17,"  Professional and business services",442985,428082,439109,474109,488917,559370
 "36000","New York",2,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",289084,294805,315464,321328,343147,355699
 "36000","New York",2,SAOVA,"Thousands of dollars",19,"   Educational services",252363,259923,279175,283221,302568,315133
 "36000","New York",2,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",36721,34881,36289,38107,40580,40566
 "36000","New York",2,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",5657935,5671955,6007546,6260977,6887512,6707952
 "36000","New York",2,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",2836491,2913787,3130685,3179986,3425736,3616572
 "36000","New York",2,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",2821444,2758168,2876861,3080991,3461775,3091380
 "36000","New York",2,SAOVA,"Thousands of dollars",24,"  Other services, except government",336715,338250,354770,362705,370920,384470
 "36000","New York",2,SAOVA,"Thousands of dollars",25," Government",1304924,1475003,1573713,1710359,1774602,1865533
 "36000","New York",2,SAOVA,"Thousands of dollars",26,"  Federal",160541,168086,145414,139918,153858,165575
 "36000","New York",2,SAOVA,"Thousands of dollars",27,"  State and local",1144382,1306917,1428299,1570441,1620745,1699958
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",1,"All Industries",10008493,10264854,10570399,11424545,11472652,11936052
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",2," Private Industries",9374087,9577983,9873230,10709124,10747446,11181670
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",133960,158265,153846,155327,143284,150679
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",4,"  Mining",111,96,93,75,72,110
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",5,"  Utilities",25,25,22,24,27,27
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",6,"  Construction",126704,122499,132758,162619,183138,197536
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",7,"  Manufacturing",1513831,1493835,1502657,1661854,1519907,1513993
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",8,"   Durable goods",411643,420280,433842,559901,432651,480648
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",9,"   Nondurable goods",1102188,1073556,1068815,1101953,1087256,1033345
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",10,"  Wholesale trade",904686,885518,926799,1000828,990698,987264
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",11,"  Retail trade",2313605,2444031,2443052,2567134,2606719,2798488
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",773074,833115,929982,1082152,1165860,1223557
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",13,"  Information",28272,29964,30442,33837,36345,41531
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",618525,613838,533236,592505,611598,622800
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",67836,60766,76980,88526,93966,93594
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",550689,553071,456256,503978,517632,529206
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",93229,91363,96592,104315,108889,121650
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",85199,84000,89031,87991,89800,91698
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",19,"   Educational services",72065,71747,76230,74535,76082,77394
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",13134,12253,12801,13456,13718,14304
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",2663488,2699547,2907327,3126996,3152157,3286943
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",1114810,1151221,1213569,1224256,1321516,1391631
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1548678,1548326,1693758,1902740,1830642,1895312
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",119379,121887,127393,133467,138951,145396
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",25," Government",634405,686871,697169,715422,725205,754382
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",26,"  Federal",178284,204539,190003,184883,189517,191383
 "37000","North Carolina",5,SAOVA,"Thousands of dollars",27,"  State and local",456121,482333,507166,530538,535688,562999
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",1,"All Industries",1103273,1161150,1219705,1274987,1214537,1208579
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",2," Private Industries",1003601,1050750,1099205,1143110,1077049,1064864
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",47486,50840,50922,47653,45177,46288
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",4,"  Mining",5660,5436,5339,4020,3566,4652
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",5,"  Utilities",2,2,2,3,3,3
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",6,"  Construction",36418,48397,63768,52371,48181,48621
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",7,"  Manufacturing",77788,77780,85934,82260,67667,74471
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",8,"   Durable goods",9089,8839,8549,7920,7333,8309
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",9,"   Nondurable goods",68699,68941,77384,74339,60333,66162
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",10,"  Wholesale trade",134482,139033,151963,155940,143906,143506
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",11,"  Retail trade",331187,356306,355800,379461,371256,378362
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",83351,83510,85005,84258,79156,72384
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",13,"  Information",2329,2380,2386,2579,2673,2791
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",47657,45638,44116,51952,53806,50506
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",15,"   Finance and insurance",10562,9054,11035,12028,12028,11321
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",37096,36583,33081,39924,41778,39185
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",17,"  Professional and business services",21966,21033,21642,22399,22256,23766
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",6103,6035,6426,6790,7033,7301
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",19,"   Educational services",4568,4558,4905,5139,5341,5580
 "38000","North Dakota",4,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",1535,1476,1522,1651,1693,1722
