GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",853,925,995,1070,1106,1129,1204,1293,1363,1450,1570,1603,1578,1630,1645,1714,1780,1833,1938,2062,2148,2240
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1395,1463,1539,1651,1687,1749,1846,1968,2057,2159,2247,2298,2270,2347,2441,2541,2632,2765,2943,3081,3219,3387
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1983,2127,2309,2544,2448,2433,2517,2687,2931,3087,3262,3332,3055,3190,3335,3406,3536,3687,3840,3777,3928,4154
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",2083,2269,2334,2499,2708,2817,2987,3125,3268,3465,3583,3676,3648,3713,3766,3843,3869,4048,4194,4423,4641,4887
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",588,727,787,855,966,1062,1114,1147,1229,1404,1374,1508,1539,1535,1617,1759,1824,1874,1912,2005,2081,2211
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",2404,2603,2722,2859,3108,3381,3575,3803,4072,4400,4502,4724,4898,5023,5192,5450,5591,5803,5949,6190,6419,6718
 "91000","New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1816,1876,1935,2005,2142,2318,2461,2656,2844,2996,3129,3216,3359,3488,3575,3691,3767,3929,4037,4184,4338,4507
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",22199,23352,24670,26343,27484,28472,29956,31643,33509,35223,36672,37552,36921,37941,39264,40214,41267,42937,44331,45794,47562,49895
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7411,7691,8238,8749,9061,9355,9832,10329,10829,11234,11550,11500,10914,11315,11853,12063,12348,12721,12885,13069,13530,14140
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2401,2583,2809,2981,3114,3299,3443,3608,3694,3748,3819,3565,3310,3410,3525,3603,3711,3820,3944,4036,4175,4335
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",902,968,1044,1086,1154,1228,1259,1282,1248,1175,1196,1032,982,1066,1122,1189,1234,1284,1348,1364,1403,1455
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",557,596,658,715,748,788,830,884,932,971,969,924,832,839,854,865,889,913,956,1000,1048,1091
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",602,655,708,752,787,834,878,937,986,1033,1056,1024,934,924,928,921,940,954,958,990,1033,1059
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",340,364,399,429,425,449,475,504,528,569,598,586,561,580,620,628,648,670,681,682,691,730
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5010,5108,5429,5767,5947,6056,6389,6721,7135,7486,7731,7935,7604,7905,8328,8460,8637,8901,8941,9034,9355,9805
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1672,1684,1764,1837,1927,1972,2076,2152,2266,2351,2447,2540,2534,2589,2667,2725,2773,2847,2898,2936,3011,3125
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",1101,1132,1190,1224,1196,1194,1213,1242,1284,1324,1326,1293,1233,1281,1354,1391,1429,1464,1472,1484,1479,1526
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",456,392,424,528,513,481,574,683,820,919,991,1119,830,952,1145,1141,1123,1076,832,731,803,908
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1781,1901,2051,2178,2311,2409,2526,2644,2765,2892,2967,2981,3009,3082,3162,3202,3312,3514,3739,3882,4062,4246
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14788,15661,16432,17595,18423,19117,20124,21314,22680,23988,25121,26052,26007,26626,27411,28151,28920,30216,31445,32724,34032,35756
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14243,15014,15733,16811,17542,18153,19105,20262,21543,22728,23820,24570,24520,25106,25823,26440,27176,28412,29616,30774,32003,33592
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",4077,4250,4456,4693,5006,5151,5359,5616,6028,6356,6666,6925,7014,7064,7230,7345,7558,7889,8257,8563,8873,9231
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",3293,3441,3543,3717,3995,4290,4555,4859,5103,5320,5580,5786,6023,6207,6360,6509,6621,6875,7158,7465,7747,8170
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",975,1037,1093,1174,1185,1150,1184,1243,1290,1347,1379,1403,1363,1393,1482,1524,1601,1689,1749,1814,1885,1961
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",850,893,954,1015,1053,1090,1156,1235,1300,1398,1487,1548,1546,1592,1607,1678,1738,1804,1887,1976,2004,2081
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1216,1261,1325,1426,1446,1495,1574,1686,1798,1921,2030,2097,2062,2149,2256,2361,2451,2591,2725,2847,3000,3185
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1644,1788,1948,2178,2085,2107,2199,2386,2602,2745,2872,2913,2658,2767,2888,2935,3068,3216,3335,3334,3544,3777
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",2186,2345,2412,2608,2773,2870,3079,3237,3422,3641,3806,3896,3854,3934,4000,4089,4138,4348,4504,4775,4951,5186
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",545,647,700,784,881,965,1019,1052,1136,1260,1301,1483,1488,1520,1588,1711,1743,1804,1830,1950,2029,2163
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",2394,2548,2663,2837,3072,3326,3526,3765,4016,4283,4480,4728,4859,5003,5139,5347,5466,5670,5848,6153,6398,6716
 "92000","Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1849,1901,1963,2053,2191,2362,2507,2713,2879,3023,3179,3246,3371,3484,3551,3635,3723,3866,4018,4203,4369,4553
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20159,21157,22330,23736,24544,25318,26342,27630,28963,30128,31230,31891,31364,32272,33504,34350,35012,36238,37388,38540,40019,41729
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7365,7622,8144,8599,8695,8872,9124,9526,9811,10101,10409,10349,9796,10206,10808,11078,11261,11529,11628,11812,12285,12740
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2687,2858,3094,3206,3241,3361,3375,3492,3516,3488,3553,3305,3087,3193,3327,3443,3548,3683,3840,3975,4129,4255
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1144,1206,1307,1300,1350,1382,1331,1308,1253,1148,1146,1019,976,1049,1112,1175,1219,1300,1378,1403,1453,1504
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",598,633,681,736,735,762,776,816,834,831,823,764,692,702,721,743,763,788,845,896,944,970
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",612,663,722,764,764,811,838,911,950,990,1030,980,891,893,913,930,958,972,972,1022,1070,1092
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",333,356,384,406,392,406,431,456,479,519,555,542,527,549,582,595,608,622,646,654,662,689
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4679,4763,5050,5393,5453,5512,5749,6034,6296,6613,6856,7045,6709,7013,7481,7635,7714,7846,7787,7837,8156,8485
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1733,1748,1801,1875,1929,1958,2018,2104,2166,2239,2326,2396,2396,2418,2508,2570,2587,2645,2694,2736,2823,2904
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",869,901,934,953,933,917,927,936,952,964,950,930,894,925,953,979,983,999,1015,1028,1026,1051
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",528,472,529,661,622,584,683,781,925,1039,1141,1264,918,1091,1346,1363,1349,1293,1002,891,999,1146
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1549,1642,1787,1905,1969,2053,2121,2213,2252,2371,2438,2454,2502,2580,2673,2723,2794,2909,3077,3182,3308,3384
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",12793,13535,14186,15137,15850,16445,17218,18104,19152,20027,20821,21542,21568,22066,22696,23272,23750,24709,25760,26728,27734,28989
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12171,12798,13404,14269,14898,15429,16166,17051,18060,18827,19627,20184,20191,20656,21212,21674,22119,23033,24045,24906,25840,26975
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3444,3578,3759,3988,4253,4384,4573,4767,5127,5353,5539,5733,5748,5746,5823,5840,5934,6150,6303,6492,6717,6956
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2859,2970,3074,3260,3521,3786,4011,4296,4571,4799,5073,5274,5526,5723,5894,6110,6194,6422,6765,7058,7264,7569
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",899,933,995,1058,1038,996,1011,1041,1063,1072,1085,1093,1030,1050,1129,1149,1194,1278,1330,1394,1440,1504
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",870,903,945,982,996,1023,1066,1126,1172,1216,1287,1322,1312,1350,1354,1404,1453,1500,1572,1649,1717,1776
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1187,1245,1279,1349,1384,1430,1493,1574,1647,1716,1785,1811,1787,1841,1927,2017,2067,2150,2310,2396,2490,2626
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1292,1415,1551,1730,1670,1709,1797,1952,2110,2189,2279,2305,2146,2256,2368,2425,2537,2707,2881,2947,3125,3335
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1620,1754,1800,1901,2036,2101,2216,2294,2371,2483,2579,2644,2641,2689,2718,2728,2741,2826,2883,2970,3086,3210
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",622,737,782,868,951,1016,1051,1053,1092,1200,1194,1358,1377,1410,1484,1598,1631,1676,1716,1821,1893,2014
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",2258,2432,2526,2690,2874,3071,3170,3310,3481,3677,3759,3990,4135,4269,4415,4613,4714,4855,5069,5340,5547,5819
 "93000","Great Lakes",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1635,1695,1744,1822,1923,2055,2119,2257,2390,2477,2565,2632,2758,2859,2930,3014,3083,3179,3353,3519,3654,3805
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20031,21029,22341,23738,24588,25441,26505,27798,28973,30150,31287,32195,31826,32653,34070,35100,35863,36993,37995,39069,40567,42152
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7718,7988,8534,8976,9184,9371,9716,10230,10595,10922,11250,11447,10908,11282,11962,12332,12541,12783,12753,12928,13382,13790
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2850,3036,3256,3365,3465,3596,3671,3838,3846,3842,3920,3763,3606,3699,3817,3980,4092,4205,4363,4486,4629,4751
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1204,1284,1369,1363,1441,1471,1439,1435,1384,1306,1329,1192,1168,1269,1328,1429,1469,1536,1627,1635,1689,1744
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",584,620,669,716,721,760,794,852,869,884,883,846,779,776,792,824,848,881,928,978,1017,1037
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",688,735,796,840,863,911,960,1044,1072,1100,1130,1135,1066,1039,1051,1066,1102,1100,1096,1145,1190,1208
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",373,397,422,446,439,453,478,506,522,552,578,590,594,615,645,660,673,688,712,727,734,763
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4868,4952,5279,5612,5719,5775,6045,6392,6749,7080,7329,7684,7301,7583,8145,8352,8449,8578,8391,8442,8753,9039
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1728,1767,1845,1904,1968,1986,2039,2138,2221,2256,2350,2451,2497,2491,2592,2664,2693,2754,2806,2867,2942,2992
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",802,827,850,876,864,862,880,895,911,921,918,915,894,913,939,961,965,986,1005,1013,1007,1026
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",674,611,683,835,802,751,880,1033,1244,1406,1510,1725,1262,1483,1826,1864,1867,1804,1399,1246,1382,1532
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1664,1747,1901,1997,2085,2175,2246,2326,2373,2496,2551,2594,2647,2696,2788,2863,2924,3034,3181,3315,3423,3488
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",12313,13041,13807,14762,15404,16070,16789,17568,18378,19229,20038,20748,20918,21371,22108,22768,23323,24210,25242,26142,27185,28362
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",11835,12495,13178,14050,14619,15240,15912,16693,17543,18313,19137,19729,19867,20302,20975,21551,22076,22937,23947,24783,25777,26866
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3131,3268,3416,3643,3896,3989,4147,4344,4667,4899,5077,5220,5263,5292,5425,5548,5723,5935,6152,6399,6646,6925
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2979,3127,3270,3446,3726,4037,4240,4469,4709,4890,5164,5402,5611,5761,5953,6129,6228,6418,6772,7037,7280,7574
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",761,791,849,889,876,852,847,868,890,916,937,955,908,911,966,993,1036,1103,1130,1157,1192,1229
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",865,903,950,981,980,1042,1099,1149,1173,1257,1333,1360,1384,1426,1439,1516,1574,1631,1708,1785,1835,1887
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1175,1229,1281,1355,1375,1428,1501,1590,1669,1752,1818,1862,1855,1894,1968,2044,2094,2189,2337,2411,2495,2605
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1322,1453,1601,1799,1735,1776,1849,1975,2089,2145,2264,2347,2244,2401,2562,2643,2743,2907,3046,3104,3317,3504
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1602,1723,1812,1937,2031,2117,2230,2298,2346,2454,2543,2582,2602,2617,2661,2676,2678,2753,2802,2889,3013,3142
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",478,546,629,712,785,831,876,875,835,916,901,1019,1051,1069,1134,1217,1247,1273,1295,1359,1408,1496
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1973,2070,2242,2420,2589,2756,2865,2986,3032,3185,3241,3409,3549,3654,3785,3950,4032,4127,4310,4524,4682,4894
 "94000","Plains",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1495,1524,1613,1708,1804,1925,1989,2111,2196,2269,2341,2390,2498,2585,2652,2733,2785,2855,3015,3164,3275,3398
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18464,19326,20390,21659,22340,22962,23949,25272,26715,28129,29088,29488,28906,29686,30732,31534,32123,33256,34238,35143,36310,37795
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7266,7550,8104,8531,8648,8760,9103,9645,10202,10699,10925,10752,10107,10485,11004,11302,11512,11822,11892,12005,12379,12840
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2632,2818,3036,3143,3187,3293,3391,3581,3743,3838,3859,3467,3147,3246,3355,3495,3633,3780,3962,4087,4226,4371
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1162,1250,1340,1363,1398,1447,1434,1458,1468,1423,1416,1168,1059,1154,1207,1298,1362,1426,1534,1558,1593,1646
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",620,660,711,747,760,789,816,879,940,985,957,865,771,769,780,803,836,874,921,963,1007,1051
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",574,614,668,701,706,724,785,861,931,990,1014,972,871,861,881,897,926,950,957,1018,1076,1102
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",276,293,316,333,323,333,356,384,403,441,473,462,447,462,487,497,509,530,550,548,550,573
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4633,4732,5068,5388,5462,5467,5711,6064,6460,6861,7066,7285,6959,7239,7650,7807,7879,8042,7930,7918,8153,8470
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1768,1808,1890,1958,1998,1989,2039,2131,2236,2316,2400,2488,2502,2525,2601,2668,2707,2786,2837,2873,2940,3031
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",829,852,891,901,890,879,889,915,937,971,972,942,902,929,957,980,988,1011,1029,1037,1031,1062
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",563,505,557,692,654,608,698,817,991,1129,1186,1320,959,1125,1366,1385,1349,1273,952,832,919,1026
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1474,1566,1730,1836,1919,1991,2086,2201,2295,2444,2508,2536,2597,2659,2725,2774,2834,2972,3112,3176,3263,3350
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11199,11777,12286,13128,13691,14202,14846,15627,16513,17430,18163,18736,18800,19200,19728,20232,20610,21434,22346,23137,23931,24955
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",11038,11601,12080,12884,13412,13890,14541,15332,16245,17103,17816,18306,18393,18806,19312,19775,20141,20945,21865,22624,23401,24383
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3192,3337,3460,3656,3870,3979,4123,4288,4567,4800,4958,5120,5248,5323,5421,5504,5624,5849,6088,6339,6550,6815
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2795,2882,2941,3104,3347,3600,3787,4024,4232,4418,4595,4752,4949,5044,5157,5329,5392,5596,5906,6110,6288,6524
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",533,562,593,633,613,584,611,630,652,673,685,685,641,655,700,715,745,786,820,856,887,921
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",625,648,682,721,735,745,785,840,882,937,990,1019,1009,1034,1036,1075,1100,1140,1194,1248,1288,1331
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1279,1318,1366,1439,1458,1503,1592,1703,1812,1909,1978,2004,1972,2035,2125,2221,2284,2396,2532,2615,2691,2831
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1195,1303,1430,1598,1534,1556,1624,1757,1919,2055,2208,2287,2173,2285,2400,2443,2505,2595,2705,2746,2885,3041
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1419,1551,1606,1732,1856,1923,2018,2089,2181,2310,2402,2438,2402,2431,2473,2487,2491,2584,2620,2710,2814,2920
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",160,176,206,244,279,312,305,295,268,327,347,430,407,394,417,457,469,489,481,513,530,572
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1310,1421,1494,1590,1710,1847,1917,2015,2116,2274,2390,2504,2554,2605,2664,2747,2804,2891,3018,3156,3252,3385
 "95000","Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1149,1245,1288,1345,1431,1535,1612,1719,1848,1947,2043,2074,2148,2211,2248,2290,2335,2403,2537,2643,2722,2814
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18867,19758,20767,22083,22834,23261,24040,25166,26692,27895,28899,29421,28738,29456,30735,31686,32346,33583,34337,35109,36340,37941
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7121,7395,7896,8389,8553,8581,8841,9348,10080,10552,10981,10850,10105,10424,11080,11482,11683,12037,11976,12004,12363,12845
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2663,2893,3127,3309,3377,3440,3452,3620,3797,3915,4030,3679,3312,3383,3534,3727,3834,3972,4126,4175,4297,4451
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1219,1333,1446,1513,1598,1610,1571,1572,1580,1548,1600,1356,1213,1292,1372,1536,1603,1685,1770,1749,1788,1847
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",564,604,657,705,706,729,731,782,847,891,902,844,759,753,776,784,807,847,899,932,958,1008
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",564,621,668,711,706,724,751,838,917,977,999,962,844,825,836,844,858,861,863,903,952,969
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",316,335,356,381,366,378,399,428,454,499,528,517,497,512,549,563,566,578,594,591,598,626
 "96000","Southwest",6,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4458,4501,4769,5080,5176,5141,5389,5727,6282,6637,6951,7170,6792,7041,7545,7755,7849,8066,7849,7829,8066,8394
